full_name,month,commits,active_contributors,treatment_date,treatment_month,first_ai_file,treated,months_since_treatment,owner_type,queried_language,primary_language,created_at,license,ai_maturity_level,new_stars,new_issues,new_forks,prs_merged,new_releases
slidevjs/slidev,2025-04,6,4,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,1022,13,45,3,1
slidevjs/slidev,2025-05,25,7,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,1178,10,56,8,4
slidevjs/slidev,2025-06,13,6,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,272,5,22,5,3
slidevjs/slidev,2025-07,18,12,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,354,5,23,7,1
slidevjs/slidev,2025-08,8,6,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,257,8,13,5,0
slidevjs/slidev,2025-09,21,10,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,463,11,32,5,2
slidevjs/slidev,2025-10,29,13,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,273,2,5,0,4
slidevjs/slidev,2025-11,41,12,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,350,6,0,0,2
slidevjs/slidev,2025-12,18,5,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,566,4,27,0,2
slidevjs/slidev,2026-01,30,11,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,238,4,15,0,2
slidevjs/slidev,2026-02,15,11,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,151,1,11,0,0
slidevjs/slidev,2026-03,22,13,,,,0,,Organization,TypeScript,TypeScript,2021-04-24T01:25:23Z,MIT,1,130,3,6,0,0
expo/expo,2024-01,342,48,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,1191,262,90,302,0
expo/expo,2024-02,269,61,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,1413,207,97,234,0
expo/expo,2024-03,344,49,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,736,174,110,289,0
expo/expo,2024-04,459,60,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,666,151,87,349,0
expo/expo,2024-05,356,56,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,919,318,99,243,0
expo/expo,2024-06,360,59,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,813,289,165,324,0
expo/expo,2024-07,405,78,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,839,179,170,368,0
expo/expo,2024-08,263,55,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,845,181,167,245,0
expo/expo,2024-09,281,61,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,781,149,168,256,0
expo/expo,2024-10,591,65,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,869,197,170,448,0
expo/expo,2024-11,508,76,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,1015,321,179,358,0
expo/expo,2024-12,285,52,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,905,226,160,245,0
expo/expo,2025-01,330,66,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,986,228,203,286,0
expo/expo,2025-02,334,63,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,916,209,227,296,0
expo/expo,2025-03,298,59,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,916,165,277,257,0
expo/expo,2025-04,537,64,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,829,167,340,368,0
expo/expo,2025-05,321,73,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,999,231,325,227,0
expo/expo,2025-06,287,71,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,500,122,207,132,0
expo/expo,2025-07,410,72,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,472,105,235,212,0
expo/expo,2025-08,560,54,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,425,109,308,238,1
expo/expo,2025-09,480,74,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,548,138,363,197,0
expo/expo,2025-10,380,63,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,299,63,93,34,0
expo/expo,2025-11,275,61,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,297,50,0,0,0
expo/expo,2025-12,339,49,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,346,53,161,0,0
expo/expo,2026-01,624,65,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,354,63,141,0,0
expo/expo,2026-02,546,70,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,214,44,131,0,0
expo/expo,2026-03,480,81,,,,0,,Organization,TypeScript,TypeScript,2016-08-15T17:14:25Z,MIT,1,153,34,101,0,0
vercel/hyper,2024-01,44,1,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,327,5,33,42,0
vercel/hyper,2024-02,39,1,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,213,7,27,39,0
vercel/hyper,2024-03,18,2,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,185,8,25,10,0
vercel/hyper,2024-04,27,1,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,194,5,13,28,0
vercel/hyper,2024-05,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,155,8,15,0,0
vercel/hyper,2024-06,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,188,2,14,0,0
vercel/hyper,2024-07,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,160,5,19,0,0
vercel/hyper,2024-08,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,180,9,27,0,0
vercel/hyper,2024-09,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,145,3,25,0,0
vercel/hyper,2024-10,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,151,7,15,0,0
vercel/hyper,2024-11,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,155,5,13,0,0
vercel/hyper,2024-12,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,169,2,15,0,0
vercel/hyper,2025-01,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,127,0,16,0,0
vercel/hyper,2025-02,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,156,5,11,0,0
vercel/hyper,2025-03,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,129,4,14,0,0
vercel/hyper,2025-04,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,108,16,6,0,0
vercel/hyper,2025-05,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,95,2,9,0,0
vercel/hyper,2025-06,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,68,0,4,0,0
vercel/hyper,2025-07,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,77,1,8,0,0
vercel/hyper,2025-08,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,97,0,7,0,0
vercel/hyper,2025-09,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,99,0,9,0,0
vercel/hyper,2025-10,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,54,1,0,0,0
vercel/hyper,2025-11,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,58,0,0,0,0
vercel/hyper,2025-12,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,41,1,5,0,0
vercel/hyper,2026-01,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,52,1,2,0,0
vercel/hyper,2026-02,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,31,1,6,0,0
vercel/hyper,2026-03,0,0,,,,0,,Organization,TypeScript,TypeScript,2016-07-01T06:01:21Z,MIT,1,18,0,2,0,0
react-hook-form/react-hook-form,2024-01,17,9,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,496,40,45,14,1
react-hook-form/react-hook-form,2024-02,14,4,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,432,35,31,6,2
react-hook-form/react-hook-form,2024-03,9,3,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,370,50,28,5,3
react-hook-form/react-hook-form,2024-04,4,1,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,393,40,21,3,1
react-hook-form/react-hook-form,2024-05,14,7,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,403,37,24,9,2
react-hook-form/react-hook-form,2024-06,9,4,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,373,36,32,8,1
react-hook-form/react-hook-form,2024-07,14,4,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,362,34,19,12,1
react-hook-form/react-hook-form,2024-08,10,3,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,365,32,26,6,2
react-hook-form/react-hook-form,2024-09,6,4,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,340,29,20,5,0
react-hook-form/react-hook-form,2024-10,10,5,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,317,48,33,11,1
react-hook-form/react-hook-form,2024-11,17,6,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,298,22,14,12,1
react-hook-form/react-hook-form,2024-12,16,3,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,332,21,23,9,5
react-hook-form/react-hook-form,2025-01,10,1,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,284,26,20,9,2
react-hook-form/react-hook-form,2025-02,10,3,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,304,29,25,5,2
react-hook-form/react-hook-form,2025-03,15,6,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,251,32,25,8,4
react-hook-form/react-hook-form,2025-04,12,3,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,268,41,26,10,4
react-hook-form/react-hook-form,2025-05,20,9,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,222,31,26,10,3
react-hook-form/react-hook-form,2025-06,28,13,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,172,18,22,15,2
react-hook-form/react-hook-form,2025-07,26,11,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,117,19,26,13,3
react-hook-form/react-hook-form,2025-08,6,5,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,129,10,17,4,1
react-hook-form/react-hook-form,2025-09,9,6,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,100,5,15,5,0
react-hook-form/react-hook-form,2025-10,12,8,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,84,8,6,3,2
react-hook-form/react-hook-form,2025-11,15,10,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,71,4,0,0,0
react-hook-form/react-hook-form,2025-12,26,10,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,61,6,9,0,3
react-hook-form/react-hook-form,2026-01,13,5,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,72,4,9,0,0
react-hook-form/react-hook-form,2026-02,5,4,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,33,1,4,0,0
react-hook-form/react-hook-form,2026-03,13,7,,,,0,,Organization,TypeScript,TypeScript,2019-03-05T23:47:10Z,MIT,1,21,0,6,0,0
jestjs/jest,2024-01,19,12,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-23,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,174,26,44,19,0
jestjs/jest,2024-02,12,6,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-22,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,149,31,37,10,1
jestjs/jest,2024-03,35,14,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-21,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,159,28,31,34,0
jestjs/jest,2024-04,13,6,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-20,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,163,24,27,12,0
jestjs/jest,2024-05,25,15,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-19,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,169,26,34,21,1
jestjs/jest,2024-06,11,7,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-18,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,172,30,36,9,0
jestjs/jest,2024-07,32,11,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-17,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,171,30,31,30,0
jestjs/jest,2024-08,14,8,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-16,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,151,26,31,13,1
jestjs/jest,2024-09,7,5,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-15,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,179,24,38,7,0
jestjs/jest,2024-10,3,2,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-14,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,140,20,36,3,0
jestjs/jest,2024-11,0,0,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-13,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,134,16,22,0,0
jestjs/jest,2024-12,3,3,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-12,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,112,24,22,2,0
jestjs/jest,2025-01,28,13,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-11,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,112,12,26,25,1
jestjs/jest,2025-02,8,6,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-10,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,138,17,40,8,0
jestjs/jest,2025-03,1,1,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-9,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,136,12,18,1,0
jestjs/jest,2025-04,22,8,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-8,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,111,7,19,19,0
jestjs/jest,2025-05,53,29,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-7,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,78,20,25,27,2
jestjs/jest,2025-06,49,12,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-6,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,81,15,16,10,2
jestjs/jest,2025-07,20,13,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-5,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,77,12,25,10,0
jestjs/jest,2025-08,26,13,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-4,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,70,6,11,14,2
jestjs/jest,2025-09,27,10,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-3,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,56,6,11,8,1
jestjs/jest,2025-10,11,6,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-2,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,34,3,2,2,0
jestjs/jest,2025-11,4,3,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,0,-1,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,49,7,0,0,0
jestjs/jest,2025-12,4,3,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,1,0,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,34,4,7,0,0
jestjs/jest,2026-01,17,10,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,1,1,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,28,5,6,0,0
jestjs/jest,2026-02,1,1,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,1,2,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,20,2,14,0,0
jestjs/jest,2026-03,7,3,2025-12-12T11:13:52+01:00,2025-12,.github/copilot-instructions.md,1,3,Organization,TypeScript,TypeScript,2013-12-10T00:18:04Z,MIT,2,21,2,6,0,0
upscayl/upscayl,2024-01,84,6,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,1471,45,94,3,2
upscayl/upscayl,2024-02,32,6,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,820,20,43,1,3
upscayl/upscayl,2024-03,5,2,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,783,21,64,2,0
upscayl/upscayl,2024-04,66,4,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,2468,30,83,2,2
upscayl/upscayl,2024-05,16,7,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,715,28,48,5,0
upscayl/upscayl,2024-06,10,6,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,714,26,38,4,1
upscayl/upscayl,2024-07,2,2,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,696,21,39,2,0
upscayl/upscayl,2024-08,4,2,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,590,14,50,2,0
upscayl/upscayl,2024-09,13,6,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,947,20,49,6,0
upscayl/upscayl,2024-10,18,6,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,685,22,42,3,0
upscayl/upscayl,2024-11,20,4,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,585,15,38,1,0
upscayl/upscayl,2024-12,48,7,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,1200,22,41,4,2
upscayl/upscayl,2025-01,10,7,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,1715,29,83,3,0
upscayl/upscayl,2025-02,10,5,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,800,19,48,2,0
upscayl/upscayl,2025-03,7,7,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,743,21,42,5,0
upscayl/upscayl,2025-04,3,3,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,526,9,23,3,0
upscayl/upscayl,2025-05,1,1,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,493,17,29,1,0
upscayl/upscayl,2025-06,4,3,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,343,7,22,2,0
upscayl/upscayl,2025-07,1,1,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,403,6,20,0,0
upscayl/upscayl,2025-08,0,0,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,621,7,36,1,0
upscayl/upscayl,2025-09,7,6,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,369,8,27,2,0
upscayl/upscayl,2025-10,1,1,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,345,5,5,0,0
upscayl/upscayl,2025-11,0,0,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,266,4,0,0,0
upscayl/upscayl,2025-12,0,0,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,267,7,28,0,0
upscayl/upscayl,2026-01,0,0,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,321,8,21,0,0
upscayl/upscayl,2026-02,0,0,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,241,4,20,0,0
upscayl/upscayl,2026-03,1,1,,,,0,,Organization,TypeScript,TypeScript,2022-07-30T17:19:20Z,AGPL-3.0,1,141,2,15,0,0
streamich/react-use,2024-01,13,5,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,393,1,28,4,3
streamich/react-use,2024-02,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,428,2,43,0,0
streamich/react-use,2024-03,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,327,0,17,0,0
streamich/react-use,2024-04,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,327,3,17,0,0
streamich/react-use,2024-05,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,306,2,19,0,0
streamich/react-use,2024-06,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,263,0,12,0,0
streamich/react-use,2024-07,29,3,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,307,3,17,21,1
streamich/react-use,2024-08,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,299,1,29,0,0
streamich/react-use,2024-09,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,260,1,16,0,0
streamich/react-use,2024-10,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,210,3,18,0,0
streamich/react-use,2024-11,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,207,4,14,0,0
streamich/react-use,2024-12,5,3,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,224,5,21,1,1
streamich/react-use,2025-01,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,233,2,21,0,0
streamich/react-use,2025-02,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,209,0,13,0,0
streamich/react-use,2025-03,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,241,3,19,0,0
streamich/react-use,2025-04,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,175,1,19,0,0
streamich/react-use,2025-05,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,127,3,16,0,0
streamich/react-use,2025-06,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,100,0,4,0,0
streamich/react-use,2025-07,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,114,4,11,0,0
streamich/react-use,2025-08,12,1,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,89,0,7,4,0
streamich/react-use,2025-09,1,1,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,88,0,8,0,0
streamich/react-use,2025-10,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,42,1,4,0,0
streamich/react-use,2025-11,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,44,1,0,0,0
streamich/react-use,2025-12,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,43,1,6,0,0
streamich/react-use,2026-01,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,42,0,3,0,0
streamich/react-use,2026-02,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,17,0,3,0,0
streamich/react-use,2026-03,0,0,,,,0,,User,TypeScript,TypeScript,2018-10-27T10:16:05Z,Unlicense,1,14,0,0,0,0
prisma/prisma,2024-01,93,11,2025-10-28T14:55:52+01:00,2025-10,AGENTS.md,0,-21,Organization,TypeScript,TypeScript,2019-06-20T13:33:47Z,Apache-2.0,2,565,119,38,86,3
prisma/prisma,2024-02,141,12,2025-10-28T14:55:52+01:00,2025-10,AGENTS.md,0,-20,Organization,TypeScript,TypeScript,2019-06-20T13:33:47Z,Apache-2.0,2,527,118,50,119,4
prisma/prisma,2024-03,98,9,2025-10-28T14:55:52+01:00,2025-10,AGENTS.md,0,-19,Organization,TypeScript,TypeScript,2019-06-20T13:33:47Z,Apache-2.0,2,484,125,31,89,1
prisma/prisma,2024-04,94,14,2025-10-28T14:55:52+01:00,2025-10,AGENTS.md,0,-18,Organization,TypeScript,TypeScript,2019-06-20T13:33:47Z,Apache-2.0,2,460,125,16,85,2
